Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
11700,2,2,2,54,-2,0,-3,-2,0,-3,-2,30,-3,-2,0,27,-2,87,0,-2,39,87,0
3300,2,2,2,22,-2,122,101,-1,265,122,-1,59,264,-1,0,59,0,187,59,0,68,187,0
8100,1,2,1,29,0,320,6735,0,316,6886,0,400,7028,0,576,7249,0,0,7709,2,268,7578,0
11100,2,1,2,28,-1,80,1455,-1,16,80,-1,0,16,-1,56,0,-1,185,56,-1,0,185,0
9100,4,3,3,,,437,1150,8,2220,4527,-1,3975,5095,4,2892,4248,11,2559,3779,1,2662,9140,0
3100,2,1,2,27,0,137,3127,0,132,3105,0,122,2959,0,200,2858,0,108,2680,0,92,2673,0
12500,1,1,2,31,0,406,11188,0,997,10657,0,418,10870,0,251,10427,0,251,7990,0,233,7320,0
20000,1,1,2,32,-1,1601,1093,0,644,1855,0,133,1213,0,46,653,-1,123,46,-1,199,123,0
6200,2,2,1,84,10,2079,5589,-1,3938,4299,-1,350,421,9,1670,2280,12,796,1758,-1,622,933,0
3700,1,1,2,34,-1,376,3644,0,1080,3271,0,120,3902,0,107,3604,0,2117,3131,0,136,2809,0
1300,2,1,1,20,2,0,1060,2,68,1032,0,40,1070,0,44,998,0,44,1026,0,40,1047,0
12800,1,2,1,31,0,244,1960,0,136,1327,0,84,671,0,63,382,0,41,441,0,43,478,0
5300,1,1,1,31,0,56,1061,0,40,903,0,0,927,0,0,0,-2,0,0,-2,0,0,0
8000,2,2,1,38,0,80,883,0,45,935,0,171,861,0,0,353,0,0,171,0,0,0,0
2000,2,2,2,25,-1,0,139,-1,101,-1,-1,0,100,-1,0,0,-2,0,0,-2,0,0,0
6900,2,1,2,27,0,54,493,0,46,539,0,44,576,0,40,610,0,41,640,0,60,670,0
6000,2,3,1,27,0,171,4721,0,180,4820,0,148,4923,0,149,4994,0,151,5097,0,160,5200,0
3200,1,2,2,52,3,0,1425,2,80,1391,0,60,1448,0,80,1484,0,100,1540,0,80,1614,1
3200,2,3,3,31,-1,98,3045,0,82,2804,0,72,2327,0,73,2249,0,67,2129,0,49,1821,0
4500,2,2,1,28,2,340,3433,2,88,3680,2,200,3672,2,148,3775,2,136,3856,2,160,3923,1
7700,1,3,1,50,0,220,4256,0,392,4351,0,0,4613,2,172,4483,0,348,4579,0,180,4847,0
7000,1,4,2,51,0,27,33,12,5782,6094,11,661,845,0,1108,4482,6,2390,2649,2,203,890,0
20000,2,1,1,33,-1,1839,3727,-1,1137,1834,-1,1660,1134,-1,1270,1660,0,1018,1766,0,920,1515,0
700,2,2,2,24,0,64,666,0,51,719,0,0,745,0,858,-62,-1,0,796,2,26,777,0
400,2,3,2,38,-1,60,147,0,52,198,0,45,246,0,40,287,0,16,322,0,20,333,0
8900,2,1,2,35,-2,0,25,-2,0,0,-2,15,0,-1,0,12,2,23,12,0,8,29,1
14300,2,1,2,31,-1,148,65,-1,262,148,-1,0,262,0,0,149,0,28,17,-1,242,28,0
11600,1,2,2,42,0,204,4974,0,100,4464,0,60,2322,0,80,153,-1,0,53,-1,53,0,0
6100,2,2,3,50,0,80,144,0,61,206,0,80,246,0,0,185,0,0,0,-2,0,0,0
8000,1,5,2,92,4,336,3210,7,211,1448,-1,4431,4464,8,3899,4041,10,3321,3818,12,1499,,0
6300,1,2,1,43,0,0,101,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
7100,1,1,2,31,-1,0,89,-1,331,0,-1,0,331,-1,131,0,-1,0,131,-1,186,0,0
4100,2,2,2,31,0,70,2847,0,72,2905,0,73,2964,0,74,3025,0,85,3086,0,84,3158,0
13900,1,1,1,37,0,208,608,0,120,789,0,0,214,2,100,122,-1,0,97,2,200,89,0
8300,1,1,2,37,0,4306,4132,0,114,4459,0,96,3180,0,120,3021,0,120,2903,0,100,2780,0
4300,2,2,2,24,-1,54,54,-1,75,54,-1,1479,75,-1,200,1479,0,120,1602,0,920,1648,0
3700,2,1,2,28,2,80,639,2,0,697,2,160,674,2,0,822,2,80,797,2,0,858,1
20000,1,2,2,30,0,201,5425,0,240,5432,0,214,5348,0,140,5443,0,101,2713,0,200,2781,0
6000,2,2,1,40,2,0,6269,2,228,6110,0,201,6031,0,209,5607,0,441,5725,0,0,6070,1
4100,2,2,1,26,1,0,154,1,383,-51,-1,41,303,0,20,215,0,120,45,0,0,166,0
700,1,2,1,39,1,0,384,2,107,372,2,0,473,2,40,453,2,0,485,2,23,472,0
2100,2,3,1,40,0,56,833,0,54,864,0,32,903,0,116,921,0,0,1023,2,44,979,1
700,2,1,1,31,2,240,453,2,0,575,2,30,456,2,0,466,2,25,313,2,0,318,1
4300,2,3,1,27,1,0,4385,2,120,3855,0,80,2257,0,2148,2267,0,0,4383,2,120,4319,0
8100,1,1,1,36,-1,1974,323,-1,227,1972,-1,354,227,-1,1983,354,-1,107,1983,-1,522,107,0
2800,2,2,1,39,1,0,288,2,238,213,-1,0,238,0,181,43,0,0,188,2,0,181,0
9200,1,1,2,25,0,72,1693,0,109,1509,0,4241,1294,0,153,4578,0,202,4461,0,1200,4231,0
12700,2,2,1,42,2,400,20826,0,440,15325,0,440,15670,0,432,16008,0,240,16340,0,199,6275,1
5300,2,2,2,30,-1,47,44,-1,0,47,2,0,31,0,0,16,0,31,0,-1,0,31,0
11300,2,2,1,58,0,410,11368,0,680,11362,0,306,11336,0,310,8532,0,314,8535,0,323,8544,1
8900,1,1,2,36,-1,137,715,-1,0,137,-1,0,-14,-2,0,-14,-2,0,-24,-2,0,-24,1
2100,1,2,2,24,0,86,436,0,48,416,0,43,837,0,18,826,0,17,377,0,16,329,0
900,1,2,2,24,0,40,419,0,28,291,-1,0,28,2,0,28,0,26,28,0,0,53,0
4900,1,2,2,27,1,3,4686,2,320,3690,0,80,3196,0,54,2673,0,120,2220,0,0,878,1
300,2,2,2,42,0,45,246,0,44,271,0,10,295,0,12,285,0,11,277,0,1,266,0
2100,2,3,2,23,0,52,475,0,48,504,0,49,524,0,36,549,0,177,556,-1,73,71,0
1600,2,2,1,49,2,0,1245,2,181,1214,2,0,1361,2,55,1327,0,55,1355,0,57,1381,1
500,2,2,2,35,-2,120,-9,-1,120,111,0,120,229,0,0,344,2,80,333,2,0,408,0
3900,1,2,1,30,0,133,3778,0,200,3834,0,0,2711,0,4000,-105,-1,287,3830,-1,0,4052,0
14400,2,1,2,27,0,410,10821,0,480,10697,0,611,7756,0,600,6681,0,1000,5372,0,480,6172,0
1500,2,2,1,35,0,80,969,0,100,1034,0,60,1102,0,60,1098,0,160,1050,0,0,1186,0
3200,1,3,2,24,1,50,0,-1,17,33,-1,17,17,-1,17,17,-1,17,17,-1,17,17,0
10300,2,2,1,44,0,200,2002,0,106,2169,0,32,1980,0,600,746,0,0,1332,2,400,1305,0
7600,1,3,1,41,0,59,1217,0,60,1257,0,60,1298,0,47,1338,0,48,1365,0,49,1393,0
12700,2,2,1,34,0,320,6433,0,320,6590,0,220,6735,0,244,6775,0,240,6915,0,200,6033,0
2800,2,1,2,30,0,121,2675,0,202,2660,0,80,2171,0,80,1902,0,480,1749,0,200,1740,0
3500,2,2,2,26,0,120,573,0,50,581,0,49,590,0,40,190,0,20,206,0,32,187,0
14400,2,2,1,49,-1,145,16,-1,306,145,-1,2256,306,-1,0,2256,0,0,1755,0,485,873,0
3200,1,3,1,34,-1,433,207,-1,147,432,0,201,347,0,239,464,-1,116,239,0,152,235,0
3500,2,1,2,30,0,168,3381,0,160,3431,0,124,3471,0,80,3177,0,120,3158,0,120,1837,0
3300,2,1,2,26,-1,0,67,-1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
8700,2,1,2,31,0,409,8994,0,320,8977,0,280,6943,0,280,7046,0,280,7030,0,280,6414,0
2700,2,1,1,33,0,200,2553,0,160,2428,0,120,2446,0,120,2264,0,120,1913,0,80,1739,0
9600,1,1,1,33,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,6,0,1
3700,1,3,1,44,2,92,1947,2,165,1996,2,100,2103,3,82,2145,3,0,2181,3,0,2135,0
14500,2,2,1,44,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
7300,2,2,1,34,1,0,622,2,120,600,2,0,710,2,80,687,0,200,749,0,80,936,1
2000,2,2,1,32,0,81,1864,0,60,1800,0,28,1738,0,68,603,0,28,661,0,25,672,0
2500,2,2,2,26,0,136,2434,0,68,2373,0,48,2388,0,52,740,0,40,780,0,40,808,0
11300,2,2,1,28,0,160,2871,0,120,2963,0,120,3036,0,120,3109,0,140,3182,0,160,3272,1
1200,2,2,1,31,2,200,1072,2,80,1040,2,0,1092,2,176,1062,2,64,1209,2,0,1224,0
2000,2,2,2,25,0,70,1961,0,56,1959,0,40,1537,0,40,1082,0,40,1050,0,40,1054,0
8000,2,2,1,47,-2,0,352,-2,230,0,-2,65,230,-2,90,0,-2,2640,90,-2,1200,2640,0
800,2,2,1,35,1,60,796,2,0,832,2,20,803,0,26,805,0,24,819,0,0,826,1
2700,1,1,2,29,0,40,647,0,0,42,0,851,0,-1,40,851,0,40,865,0,48,891,0
7900,2,1,2,33,-1,80,42,-1,80,42,0,0,122,0,0,55,0,1084,55,-1,1408,1084,0
9100,1,2,1,36,1,0,0,-2,1,0,-1,0,1,2,0,1,2,44,1,0,28,45,1
6300,2,2,1,39,0,150,5544,0,147,5389,0,145,3905,0,120,4016,0,122,4104,0,118,4195,0
5900,2,2,2,25,0,204,4300,0,53,4326,0,40,1721,0,4,198,0,80,138,0,4320,164,0
12000,1,1,1,54,-1,22,8,-1,0,22,-1,29,0,-1,19,29,-1,15,19,-1,0,15,1
1100,2,1,1,32,0,124,608,0,80,709,2,0,765,2,27,741,0,33,750,0,29,771,1
19900,1,3,1,52,-1,0,200,2,0,22,2,0,0,-2,53,0,-1,120,53,-1,0,119,0
1300,2,3,2,26,1,0,921,3,0,896,2,72,869,2,0,928,2,40,908,0,40,918,0
1900,2,2,2,24,0,80,1137,0,44,1095,0,10,505,0,10,269,0,12,275,0,93,282,0
8500,2,2,2,22,0,200,399,0,200,591,0,200,666,0,320,841,0,80,780,0,168,140,0
9700,2,1,2,29,0,283,9505,0,240,8023,0,400,7585,0,281,7884,0,251,8061,0,324,7886,0
2800,2,2,2,40,0,160,2904,0,1460,2901,0,92,2806,0,60,2071,0,80,1165,0,120,1171,1
6900,1,2,2,27,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
900,2,2,1,26,0,60,638,0,48,687,0,80,720,-1,0,73,0,0,53,0,0,53,0
3200,2,2,1,40,-1,16,16,-1,31,16,-1,0,16,-1,16,-16,-2,71,0,-1,0,62,1
7300,2,2,2,27,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
1200,2,2,2,25,0,59,993,0,46,941,0,40,828,0,0,331,0,0,0,-2,0,0,0
10400,1,2,2,32,0,60,1293,0,90,964,0,121,806,0,6802,505,0,249,7060,0,242,6891,0
6900,1,1,2,34,2,0,84,2,0,0,-2,0,0,-2,0,0,-2,251,0,-1,0,251,1
8400,2,1,2,30,0,360,8168,0,360,8181,0,210,7423,0,240,5456,0,220,5602,0,200,5719,0
8000,1,1,2,32,0,440,10806,0,480,11023,0,440,11281,0,600,11448,0,400,10608,0,440,10855,0
2100,2,3,2,34,1,2,1037,2,180,1006,2,32,673,2,23,634,0,40,647,0,25,677,0
700,1,1,2,23,1,146,0,-1,0,73,2,12,54,2,0,23,2,40,14,2,0,50,0
800,2,2,2,44,0,40,541,0,36,199,-1,0,35,2,7,35,2,1,37,2,0,37,1
7300,2,3,3,38,0,71,1228,0,120,1104,0,36,1017,0,40,849,0,25,694,0,18,532,0
9100,2,3,1,44,-1,262,57,-1,150,261,-1,58,149,-1,58,58,-1,57,58,-1,119,57,0
8100,2,1,1,38,-1,16,131,-1,453,16,-1,0,453,-1,0,-3,-2,0,-19,-2,80,-35,0
4800,1,2,2,33,1,120,2413,2,120,2471,2,120,2526,2,120,2581,2,120,2654,2,0,2724,1
9100,2,1,2,32,1,0,169,2,220,77,-1,160,214,0,440,279,-1,200,428,0,200,616,1
12400,2,1,2,27,2,467,10651,0,336,10949,0,240,9432,0,203,7521,0,120,6836,0,120,2735,1
2300,2,3,1,55,3,0,2991,2,376,2863,0,91,2553,0,97,2549,0,83,2552,0,86,2299,1
5700,2,1,2,33,-1,346,407,-1,776,346,-1,400,776,0,80,780,0,44,391,-1,147,44,0
3200,2,2,1,24,-1,47,55,2,0,95,2,9,87,0,40,89,0,11,122,0,0,91,0
2400,2,2,1,23,2,0,1144,2,58,1083,0,58,1096,0,40,1100,0,41,1122,0,43,1099,1
9700,1,1,1,41,-1,108,108,-1,108,108,-1,108,108,-1,108,108,-1,108,108,-1,108,108,0
3700,1,1,1,51,0,96,942,0,63,944,0,31,885,0,68,2528,0,33,776,0,21,724,0
4400,2,1,2,34,0,251,5667,0,219,5542,0,136,4818,0,114,4531,0,120,3250,0,100,3042,0
19600,1,1,1,36,1,15,15,-2,15,15,-2,610,15,-1,200,610,0,200,786,0,296,960,0
2800,1,2,2,31,0,200,2332,0,160,2468,0,200,2565,0,6,2671,-1,232,6,-1,60,230,0
19900,2,1,1,39,-1,3226,170,-1,1400,3226,0,400,4428,0,400,3999,0,97,2845,0,400,2264,0
6700,2,1,2,55,-2,0,-8,-2,0,-8,-2,8,-8,-2,111,0,-2,0,111,-2,0,0,0
1700,2,2,1,22,2,72,1025,0,180,1068,0,0,1217,2,96,1185,2,0,1262,2,120,1236,1
11700,1,2,1,30,0,440,14076,0,344,10167,0,320,10007,0,341,9441,0,339,8858,0,400,7921,0
2100,1,2,1,39,0,1600,1739,0,65,1957,0,72,1395,0,14,1273,0,16,399,0,16,401,0
2800,2,3,2,27,0,80,2810,0,48,1179,0,60,358,0,80,360,0,40,423,0,80,457,0
8000,2,1,1,38,-1,13,13,-1,13,13,-1,13,13,-1,13,13,-1,13,13,-1,13,13,0
900,1,3,2,22,3,40,634,3,64,651,2,32,693,2,32,702,2,28,710,2,32,721,1
26000,2,1,2,28,1,120,852,-1,40,21,-1,100,9,-1,140,99,0,160,207,0,120,220,0
800,2,2,2,21,0,115,607,0,0,712,2,140,688,2,36,816,2,0,834,2,14,814,0
2500,2,2,2,23,0,83,1189,0,60,1128,0,60,855,0,28,750,0,80,670,0,119,662,0
1100,2,2,2,23,0,100,1087,0,80,1098,0,80,1090,0,77,1080,0,40,1070,0,44,1036,0
11900,2,1,2,29,-1,0,29,-1,2768,0,-1,0,2768,-1,27,0,-1,117,27,-1,120,117,0
800,1,2,2,37,0,53,784,0,52,776,0,28,799,0,28,804,0,33,779,0,31,789,0
9300,1,1,1,45,1,40,378,2,40,388,2,120,411,2,0,526,2,48,513,2,0,554,0
3200,1,1,1,44,-1,0,42,-1,6,0,-1,383,6,-1,0,383,0,28,28,-1,28,28,0
1900,2,2,2,55,0,65,1625,0,87,1604,0,80,1548,0,40,1521,0,40,947,0,40,916,0
1900,2,2,2,43,0,47,1088,0,48,424,0,40,414,0,117,394,-1,1,117,0,16,59,0
10700,2,1,1,39,-1,1393,791,-1,1754,1393,-1,1187,1754,-1,1334,1187,-1,1137,1334,-1,54,1137,0
8100,1,2,2,31,-1,17,17,-1,17,17,-1,17,17,-1,17,17,-1,0,17,-1,33,0,0
2000,1,2,1,45,1,0,1985,2,122,1942,2,0,2007,2,80,512,0,200,510,0,120,692,1
2900,2,3,1,49,1,0,397,2,99,384,2,44,477,2,0,501,2,20,481,0,24,487,0
2000,2,2,1,31,0,99,3940,0,96,2004,0,31,1962,0,32,697,0,26,712,0,25,720,0
300,2,2,2,23,1,40,0,-1,0,40,-1,0,0,-2,0,0,-2,0,0,-2,0,0,1
2000,2,1,2,25,2,83,1755,0,83,1700,0,50,1462,0,18,643,0,18,485,0,19,496,1
14300,2,2,1,29,0,43,257,0,54,212,-1,90,53,-1,167,90,-1,0,167,-1,8,0,0
3300,1,1,2,24,2,0,3160,2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
2100,1,2,1,43,0,72,1957,0,88,1951,0,56,1949,0,23,1957,0,23,1165,0,1200,1160,0
11600,2,2,2,28,-1,600,773,0,80,1212,0,120,1172,0,0,1256,0,0,1240,0,171,1165,0
14400,1,1,1,54,1,120,-11,-1,302,101,-1,20,300,-1,88,17,-1,0,86,0,72,40,1
14100,2,2,1,29,0,122,2706,0,82,2742,0,70,2527,0,68,2319,0,69,2158,0,31,1599,0
13900,2,2,3,44,2,147,2118,2,0,-183,-2,75,-183,-2,0,-108,-2,12000,-108,-1,0,11892,0
800,2,3,1,30,1,56,748,2,1,765,2,40,736,0,40,572,0,51,575,-1,420,51,0
2300,1,5,2,22,-1,40,215,-1,0,10,-1,40,-6,-1,0,18,-1,16,8,-1,12,8,0
9900,2,1,1,36,0,51,540,0,52,539,0,9,570,0,10,281,0,11,282,0,5,290,0
3300,2,2,1,36,2,0,10,2,223,-65,-1,70,83,-1,80,70,-1,75,75,-1,83,75,0
12500,2,2,1,42,1,380,10665,2,0,10817,2,800,10579,2,400,11210,2,0,11432,2,390,10882,1
4000,2,2,2,30,2,0,3864,2,400,3766,2,0,4105,2,160,4004,0,313,4060,0,0,4140,1
2000,2,2,1,25,0,61,1859,0,64,1378,0,60,1072,0,92,1112,0,0,1188,2,68,1074,0
11600,1,2,1,38,0,260,6197,0,256,6367,0,180,12953,0,80,4517,0,92,2495,0,116,2545,0
9300,2,2,3,39,11,719,1739,11,4631,6330,3,1894,3708,12,388,933,1,31,45,12,1204,1405,0
700,1,3,1,28,0,40,677,0,47,489,-1,61,47,-1,0,61,-1,0,-12,-2,0,-12,1
700,1,2,2,42,1,0,733,2,128,710,2,0,814,2,24,784,0,18,763,0,6,670,0
11200,1,2,1,29,-2,0,-26,-2,108,-26,-1,0,82,2,123,26,2,133,123,-2,20,133,0
3900,1,3,2,29,0,166,3950,0,102,3965,0,112,2646,0,71,2588,0,74,1973,0,80,2015,0
3600,1,1,2,31,0,180,1303,0,0,1461,2,120,1426,0,400,1457,0,80,1342,0,80,1282,0
19900,1,2,1,31,0,134,1064,0,120,663,0,80,763,0,82,554,0,5258,636,-1,180,5383,0
10500,2,1,2,38,-1,0,120,-1,0,0,-2,0,0,-2,0,0,-2,6,0,-1,12,6,0
8400,2,3,2,45,1,1,233,2,692,223,0,0,803,0,92,692,-1,10,92,-1,160,10,1
2500,2,2,1,48,2,136,1071,2,80,1164,2,0,1201,2,60,1157,0,52,1174,0,140,1189,1
1300,1,2,2,24,0,0,1652,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
2100,2,2,1,43,1,80,927,2,84,879,2,0,822,2,88,688,0,40,630,0,0,434,1
23300,2,2,1,35,1,0,16805,2,1520,16237,0,2000,17490,0,675,19112,0,755,19469,0,674,19933,1
700,2,2,2,23,0,115,608,0,0,712,2,58,689,2,0,735,2,77,718,2,0,783,1
16100,2,3,1,26,0,38,503,-1,179,38,-1,571,179,-1,79,571,-1,38,79,-1,256,38,0
1100,2,2,1,30,0,80,1014,0,80,1065,0,80,1115,0,44,1164,0,44,1177,0,45,1196,0
3200,2,5,2,29,0,104,1811,0,72,1886,0,68,1896,0,68,1938,0,68,1979,0,52,1731,0
5500,2,3,1,54,-1,120,444,-1,0,545,3,80,525,2,80,584,2,80,643,5,120,701,0
3300,2,2,1,42,0,52,1722,0,204,1721,0,24,393,-1,2156,24,-1,44,2156,0,400,2200,1
3700,2,1,2,25,0,162,3415,0,178,3522,0,57,3615,0,56,1057,0,54,1096,0,131,1132,0
4900,1,2,2,29,-1,156,172,-1,96,156,-1,77,96,-1,118,77,-1,250,118,-1,71,250,1
800,2,3,1,39,0,104,267,0,0,360,2,52,347,0,40,308,0,11,337,0,20,316,0
2000,1,2,2,32,0,99,2004,0,96,2018,0,46,2040,0,48,1221,0,49,1210,0,48,1208,0
3500,1,3,1,45,0,50,535,0,76,576,0,24,642,0,30,643,0,24,663,0,31,670,0
2000,2,2,1,35,2,86,2506,0,400,2394,0,84,2622,2,0,2507,2,80,2310,0,74,2220,1
3300,2,2,1,34,0,125,2999,0,105,2665,0,74,2657,0,75,2185,0,71,1969,0,72,2004,0
6800,2,2,1,51,0,290,7118,0,223,7046,0,91,6867,0,120,2619,0,1573,2449,0,56,1699,0
3600,2,2,1,60,1,20,1038,2,120,1029,2,40,1121,2,0,1130,2,41,1100,0,97,1123,1
1300,2,2,1,55,0,66,541,0,61,586,0,0,621,0,0,0,-2,0,0,-2,0,0,1
3300,2,1,1,34,0,120,2619,0,120,2672,0,124,2725,0,120,2804,0,120,2854,0,120,2893,0
12900,2,3,1,42,1,20,0,-1,0,20,2,0,20,2,213,-36,-1,129,150,-1,82,129,0
6100,2,2,1,40,-1,140,1285,-1,82,140,-1,310,82,-1,0,310,0,37,200,-1,888,37,0
4000,2,1,2,27,0,200,767,0,80,953,0,80,1006,0,20,1060,0,46,1072,-1,0,46,0
5300,2,1,2,26,0,222,397,-1,27,220,-1,0,27,2,0,27,0,0,27,0,0,27,0
800,1,2,1,34,1,0,226,2,44,217,0,51,251,0,40,298,0,0,327,2,12,316,0
10300,1,2,1,52,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
1200,1,1,2,27,0,80,730,0,120,719,0,12,737,0,120,47,-1,0,80,-1,0,0,0
14000,1,1,2,31,0,200,659,0,200,850,0,0,1030,0,0,0,-2,0,0,-2,0,0,0
1900,2,2,1,29,1,80,812,2,80,866,2,40,920,2,40,934,2,0,946,2,60,926,1
2100,1,2,1,30,0,91,2032,0,80,2044,0,80,2032,0,85,2033,0,86,2037,0,98,2018,1
1900,2,2,1,33,0,0,97,0,8,0,-1,120,8,-1,781,120,-1,0,781,-1,149,0,0
11100,2,2,2,31,-2,148,7,-2,69,148,-1,0,69,0,68,69,0,40,69,-1,880,34,1
6000,2,3,2,57,2,250,6111,0,200,6093,0,156,4818,0,100,3932,0,104,2777,0,104,2836,0
1200,2,3,1,29,1,60,1108,2,80,1138,2,60,1188,2,42,1208,2,0,1212,2,80,1129,1
12300,1,1,1,38,-1,0,14,-1,3642,0,-2,6,3642,-1,1140,6,-1,0,1124,2,42,182,0
2500,2,2,1,35,0,92,2378,0,104,2342,0,80,2122,0,48,1917,0,48,1170,0,60,1199,0
2000,2,2,1,38,-1,80,1865,0,200,1781,0,24,1940,0,25,1431,0,25,730,0,120,666,0
6400,1,3,1,64,0,68,1505,0,96,1548,0,80,1618,0,0,1646,0,0,0,-2,0,0,0
7900,2,2,1,33,1,847,-283,-1,800,491,0,120,1191,0,40,1282,0,200,311,0,20,507,0
1200,2,2,1,26,1,0,1214,2,48,1183,0,10,1205,0,5,511,0,2,274,0,0,90,0
7900,2,6,1,42,0,280,7944,0,280,7789,0,280,7618,0,260,7489,0,262,7346,0,240,7130,0
4500,2,2,2,38,0,220,4461,0,236,4415,0,220,4519,0,200,4336,0,200,4287,0,172,4292,0
2100,2,2,2,24,0,76,1418,0,76,1353,0,42,1141,0,40,1124,0,80,1023,0,100,1061,0
5900,2,1,2,30,-1,109,150,-1,20,109,-2,109,20,-1,28,109,-1,0,28,-2,0,0,0
7200,1,2,1,46,-1,16,16,-1,16,16,-1,0,16,-1,16,0,-1,37,16,-1,5,37,0
2100,1,1,2,26,1,31,0,-1,0,31,-1,0,0,-2,0,0,-2,0,0,-2,0,0,1
800,1,2,2,32,0,0,676,0,0,0,-2,0,0,-2,12,0,-1,380,12,0,32,381,0
2300,2,2,2,24,0,93,2311,0,57,2133,0,0,0,0,80,1666,0,60,1673,0,128,1659,0
8000,2,1,1,42,1,2465,89,-1,115,2453,0,6438,115,-1,0,6438,2,236,6275,0,520,6403,1
5600,2,2,2,30,1,80,217,2,0,159,2,0,149,2,0,0,-2,0,0,-2,0,0,0
2100,1,3,2,30,0,100,293,0,0,294,2,64,217,0,0,164,0,64,64,-1,0,64,1
1300,2,2,1,56,1,0,449,2,120,430,2,20,542,2,0,541,2,48,521,2,0,560,1
19900,2,1,2,39,-1,0,2,-1,0,0,-2,415,0,-1,600,414,0,400,876,0,172,949,1
7200,2,2,2,28,-1,20,12,-1,0,14,-1,40,-5,-1,20,17,-1,18,18,-1,24,18,0
11200,2,2,2,41,0,480,10941,0,292,11224,0,200,5680,0,240,5259,0,280,5399,0,240,5579,0
4500,1,2,2,24,0,8,2432,-1,132,8,-1,0,132,2,23,124,0,12,144,0,8,136,0
1500,2,2,2,39,1,0,305,2,320,294,2,0,607,2,160,586,2,0,735,2,240,718,1
20100,1,1,1,41,-1,377,242,-1,307,377,-1,249,307,-1,377,249,-1,289,377,-1,354,289,0
6700,2,2,1,45,1,378,4439,2,0,4683,2,244,4551,0,168,4720,0,180,4752,0,180,4857,1
14300,2,2,1,35,2,660,14440,2,660,14829,2,0,15221,2,412,14909,0,435,11608,0,413,11622,1
13100,2,1,1,49,-1,174,355,-1,114,173,-1,68,114,-1,0,68,-2,68,0,-2,10,68,0
6000,2,2,1,37,0,184,5790,0,93,5916,0,92,4662,0,0,4580,0,0,0,-2,0,0,0
8500,2,1,1,39,1,0,0,-2,0,0,-2,174,0,-1,0,174,-1,248,0,-1,211,248,0
2700,2,2,2,28,0,80,1206,0,80,330,0,80,336,0,80,355,0,120,372,0,60,428,0
19900,2,1,1,45,-2,1095,3913,-2,5431,1908,-2,600,5243,-2,3022,5260,-2,9,7314,-2,1087,432,0
7300,1,1,1,29,2,0,7488,3,0,7297,2,293,5253,0,165,5252,0,348,4005,0,0,3466,0
13300,2,1,2,33,-1,60,8,0,1600,62,-1,600,1597,0,0,2137,0,0,1792,0,1001,1614,0
900,1,2,1,24,3,0,42,2,0,42,2,0,42,3,0,42,3,0,42,3,0,42,1
900,2,3,2,24,0,120,555,0,0,654,2,80,631,2,0,701,2,80,684,2,0,746,1
11500,2,2,1,33,0,148,3128,0,144,3189,0,120,3236,0,120,3265,0,120,3026,0,120,3080,0
8300,2,1,1,51,0,440,7209,0,320,7457,0,280,6785,0,320,6892,0,320,7097,0,360,7296,0
500,2,2,1,37,3,0,305,2,45,295,0,69,329,0,0,393,2,20,382,0,17,391,1
8100,1,1,2,31,1,0,315,2,80,305,0,83,373,0,320,412,0,161,693,0,88,851,1
5500,2,3,1,45,6,0,6072,5,0,5920,4,0,5771,3,0,5588,2,120,3630,0,80,3717,0
4300,2,2,2,31,2,0,24,2,0,24,4,0,24,4,0,24,3,0,12,2,37,6,1
16900,2,3,2,23,1,0,2915,2,80,2841,0,76,2300,0,79,2259,0,89,2160,0,920,2212,1
1300,2,1,1,21,0,74,1067,0,64,1123,0,23,1153,0,24,1152,0,24,1176,0,0,1200,1
3100,2,3,1,45,-1,233,229,-1,0,233,-1,0,0,-2,0,0,-2,0,0,-2,0,0,0
2800,2,1,2,30,0,263,2849,0,0,3065,2,233,2994,2,0,3152,2,215,3083,2,0,3223,1
2000,2,2,2,44,0,80,1863,0,92,1912,0,100,1973,0,20,2025,0,24,554,0,24,569,0
500,1,3,2,22,0,48,375,0,48,202,0,40,241,0,40,271,0,40,306,0,0,335,0
900,1,2,1,37,0,59,371,0,60,423,0,40,464,0,60,493,0,32,514,-1,32,32,0
5200,1,3,2,25,1,240,5321,2,240,5327,0,200,5294,0,200,5272,0,200,5258,0,208,5288,0
